,temp,humidity,pressure,description,dt,wind_speed,wind_deg,city,day,dist
0,28.57000000000005,54,1016,Sky is Clear,1436863175,2.1,100,Milano,2015-07-14 10:39:35,250
1,29.74000000000001,48,1016,Sky is Clear,1436866758,2.6,0,Milano,2015-07-14 11:39:18,250
2,31.120000000000005,48,1016,Sky is Clear,1436870509,2.6,140,Milano,2015-07-14 12:41:49,250
3,32.160000000000025,45,1015,Sky is Clear,1436874098,2.1,0,Milano,2015-07-14 13:41:38,250
4,33.59000000000003,43,1015,Sky is Clear,1436877644,3.1,80,Milano,2015-07-14 14:40:44,250
5,34.210000000000036,36,1014,Sky is Clear,1436881329,2.1,0,Milano,2015-07-14 15:42:09,250
6,34.410000000000025,38,1014,Sky is Clear,1436884928,2.1,230,Milano,2015-07-14 16:42:08,250
7,34.81,38,1014,Sky is Clear,1436888512,3.1,220,Milano,2015-07-14 17:41:52,250
8,34.09000000000003,38,1013,Sky is Clear,1436892131,2.6,210,Milano,2015-07-14 18:42:11,250
9,33.200000000000045,35,1014,Sky is Clear,1436895722,4.1,210,Milano,2015-07-14 19:42:02,250
10,31.55000000000001,48,1013,Sky is Clear,1436899336,2.1,220,Milano,2015-07-14 20:42:16,250
11,28.33000000000004,61,1014,Sky is Clear,1436902942,2.1,200,Milano,2015-07-14 21:42:22,250
12,27.58000000000004,51,1014,Sky is Clear,1436906530,2.1,200,Milano,2015-07-14 22:42:10,250
13,26.29000000000002,61,1015,scattered clouds,1436910148,0.5,0,Milano,2015-07-14 23:42:28,250
14,25.32000000000005,61,1015,few clouds,1436913738,1,0,Milano,2015-07-15 00:42:18,250
15,24.230000000000018,65,1015,Sky is Clear,1436917310,1.5,70,Milano,2015-07-15 01:41:50,250
16,24.29000000000002,65,1015,Sky is Clear,1436920930,1.5,80,Milano,2015-07-15 02:42:10,250
17,23.75,65,1016,Sky is Clear,1436924426,2.6,80,Milano,2015-07-15 03:40:26,250
18,23.640000000000043,69,1015,Sky is Clear,1436928077,1,0,Milano,2015-07-15 04:41:17,250
19,23.700000000000045,69,1015,Sky is Clear,1436931717,1,90,Milano,2015-07-15 05:41:57,250
20,22.220000000000027,73,1016,Sky is Clear,1436935297,1.5,140,Milano,2015-07-15 06:41:37,250
21,23.450000000000045,65,1016,few clouds,1436938882,1,0,Milano,2015-07-15 07:41:22,250
22,25.670000000000016,73,1016,few clouds,1436942515,1.5,60,Milano,2015-07-15 08:41:55,250
23,28.680000000000007,54,1017,few clouds,1436945950,3.1,100,Milano,2015-07-15 09:39:10,250
