,temp,humidity,pressure,description,dt,wind_speed,wind_deg,city,day,dist
0,29.860000000000014,45,1011,few clouds,1437730773,1,0,Mantova,2015-07-24 11:39:33,121
1,31.140000000000043,48,1011,few clouds,1437734419,2.6,130,Mantova,2015-07-24 12:40:19,121
2,32.210000000000036,46,1010,few clouds,1437737969,2.6,130,Mantova,2015-07-24 13:39:29,121
3,33.620000000000005,41,1009,few clouds,1437741501,2.6,120,Mantova,2015-07-24 14:38:21,121
4,34.18000000000001,38,1009,few clouds,1437745133,3.6,130,Mantova,2015-07-24 15:38:53,121
5,34.04000000000002,41,1008,few clouds,1437748726,3.1,130,Mantova,2015-07-24 16:38:46,121
6,33.900000000000034,41,1007,few clouds,1437752439,2.1,150,Mantova,2015-07-24 17:40:39,121
7,33.379999999999995,43,1007,few clouds,1437755960,2.6,130,Mantova,2015-07-24 18:39:20,121
8,32.10000000000002,52,1007,few clouds,1437759507,1.5,110,Mantova,2015-07-24 19:38:27,121
9,30.54000000000002,48,1007,Sky is Clear,1437763168,1.5,130,Mantova,2015-07-24 20:39:28,121
10,28.58000000000004,61,1007,few clouds,1437766749,1.5,200,Mantova,2015-07-24 21:39:09,121
11,28.420000000000016,69,1008,Sky is Clear,1437770320,0.5,0,Mantova,2015-07-24 22:38:40,121
12,27.33000000000004,65,1008,few clouds,1437773950,1,0,Mantova,2015-07-24 23:39:10,121
13,26.689999999999998,74,1008,few clouds,1437777497,0.5,0,Mantova,2015-07-25 00:38:17,121
14,26.189999999999998,73,1007,few clouds,1437781196,1.5,250,Mantova,2015-07-25 01:39:56,121
15,25.400000000000034,78,1007,proximity thunderstorm,1437784766,1,260,Mantova,2015-07-25 02:39:26,121
16,25.29000000000002,78,1007,proximity thunderstorm,1437788337,2.1,320,Mantova,2015-07-25 03:38:57,121
17,24.810000000000002,78,1007,Sky is Clear,1437791952,1.5,330,Mantova,2015-07-25 04:39:12,121
18,24.160000000000025,78,1007,moderate rain,1437795578,0.5,0,Mantova,2015-07-25 05:39:38,121
19,23.400000000000034,73,1008,moderate rain,1437799182,2.6,310,Mantova,2015-07-25 06:39:42,121
20,24.730000000000018,61,1007,moderate rain,1437802723,3.1,330,Mantova,2015-07-25 07:38:43,121
21,25.480000000000018,61,1008,scattered clouds,1437806356,2.1,250,Mantova,2015-07-25 08:39:16,121
22,26.939999999999998,54,1008,scattered clouds,1437809924,3.1,280,Mantova,2015-07-25 09:38:44,121
23,27.80000000000001,51,1008,few clouds,1437813564,3.1,280,Mantova,2015-07-25 10:39:24,121
