,temp,humidity,pressure,description,dt,wind_speed,wind_deg,city,day,dist
0,30.439999999999998,60,1011,moderate rain,1436863096,1.03,180,Ferrara,2015-07-14 10:38:16,47
1,31.400000000000034,58,1011,moderate rain,1436866685,1.54,135,Ferrara,2015-07-14 11:38:05,47
2,31.950000000000045,54,1011,moderate rain,1436870387,0.51,113,Ferrara,2015-07-14 12:39:47,47
3,32.06,50,1011,moderate rain,1436873989,2.06,90,Ferrara,2015-07-14 13:39:49,47
4,32.629999999999995,49,1010,moderate rain,1436877535,1.54,68,Ferrara,2015-07-14 14:38:55,47
5,32.75,48,1010,moderate rain,1436881203,1.03,113,Ferrara,2015-07-14 15:40:03,47
6,32.629999999999995,49,1010,moderate rain,1436884798,1.03,113,Ferrara,2015-07-14 16:39:58,47
7,32.379999999999995,49,1009,moderate rain,1436888397,2.06,180,Ferrara,2015-07-14 17:39:57,47
8,31.400000000000034,50,1009,moderate rain,1436891995,2.5700000000000003,90,Ferrara,2015-07-14 18:39:55,47
9,30.420000000000016,52,1009,moderate rain,1436895589,2.06,135,Ferrara,2015-07-14 19:39:49,47
10,29.03000000000003,58,1009,moderate rain,1436899228,1.03,113,Ferrara,2015-07-14 20:40:28,47
11,27.650000000000034,65,1010,moderate rain,1436902807,1.54,135,Ferrara,2015-07-14 21:40:07,47
12,25.74000000000001,67,1011,moderate rain,1436906391,0.51,90,Ferrara,2015-07-14 22:39:51,47
13,24.82000000000005,72,1011,moderate rain,1436910013,0.51,68,Ferrara,2015-07-14 23:40:13,47
14,24.629999999999995,75,1011,moderate rain,1436913619,0.51,135,Ferrara,2015-07-15 00:40:19,47
15,25.110000000000014,76,1011,moderate rain,1436917171,1.4100000000000001,104.501,Ferrara,2015-07-15 01:39:31,47
16,24.28000000000003,77,1011,moderate rain,1436920792,1.4100000000000001,104.501,Ferrara,2015-07-15 02:39:52,47
17,24.430000000000007,77,1011,Sky is Clear,1436924339,2.5700000000000003,48.0033,Ferrara,2015-07-15 03:38:59,47
18,22.232000000000028,74,1028.08,Sky is Clear,1436927966,2.5700000000000003,48.0033,Ferrara,2015-07-15 04:39:26,47
19,20.632000000000005,85,1001.41,Sky is Clear,1436931592,1.42,185.503,Ferrara,2015-07-15 05:39:52,47
20,25.712000000000046,71,1028.46,Sky is Clear,1436935172,2.92,79.5013,Ferrara,2015-07-15 06:39:32,47
21,26.012,62,1001.62,Sky is Clear,1436938764,2.12,238.001,Ferrara,2015-07-15 07:39:24,47
22,25.712000000000046,71,1028.46,Sky is Clear,1436942384,2.92,79.5013,Ferrara,2015-07-15 08:39:44,47
23,31.350000000000023,57,1001.78,Sky is Clear,1436945880,1.42,69.5009,Ferrara,2015-07-15 09:38:00,47
